/vout X,/vout Y
0,0.9989380980791323
0.02,0.9981619257114323
0.04,0.9969178211163835
0.06,0.9949964559601978
0.08,0.9921306261395295
0.1,0.9879863908860173
0.12,0.9821517472653502
0.14,0.9741240612823132
0.16,0.9632992926167552
0.18,0.9489649687842709
0.2,0.9302918516085983
0.22,0.9063033422245743
0.24,0.8757744766781982
0.26,0.8369591864771077
0.28,0.7868842537368798
0.3,0.7193147585848952
0.32,0.6182615406106796
0.34,0.469349348390384
0.36,0.3013638483458027
0.3800000000000001,0.1711806912688804
0.4000000000000001,0.1149645955988149
0.4200000000000001,0.08862009059152823
0.4400000000000001,0.07204813012163962
0.4600000000000001,0.0601891777345422
0.4800000000000001,0.05109735686742227
0.5000000000000001,0.04382812553315258
0.5200000000000001,0.03783265733202199
0.5400000000000001,0.03277782845589917
0.5600000000000002,0.02844458140501242
0.5800000000000002,0.0246825641026068
0.6000000000000002,0.02138518036518903
0.6200000000000002,0.01847493930671972
0.6400000000000002,0.01589438274610198
0.6600000000000003,0.01360021137411705
0.6800000000000003,0.01155933201263516
0.7000000000000003,0.009746103697843988
0.7200000000000003,0.008140357011463029
0.7400000000000003,0.006725926914146208
0.7600000000000003,0.005489534099021792
0.7800000000000004,0.004419902024847024
0.8000000000000004,0.003507019755910849
0.8200000000000004,0.002741463112641284
0.8400000000000004,0.002113683817058144
0.8600000000000004,0.001613205199958849
0.8800000000000004,0.00122778045941109
0.9000000000000005,0.0009427876743979842
0.9200000000000005,0.0007413090755354815
0.9400000000000005,0.00060520423186944
0.9600000000000005,0.0005169567923220744
0.9800000000000005,0.0004615102247047257
1,0.0004272893434368094
