/vout X,/vout Y
0,0.9999654063809964
0.02,0.9999337181614353
0.04,0.999874026525152
0.06,0.9997639007828624
0.08,0.999565776755041
0.1,0.9992196762463392
0.12,0.9986346766423743
0.14,0.9976798914495274
0.16,0.9961753089957827
0.18,0.9938816607947848
0.2,0.9904873688950346
0.22,0.9855906282859904
0.24,0.9786758968371322
0.26,0.9690850062915979
0.28,0.9559807001869013
0.3,0.9382890654596936
0.32,0.9145758158316472
0.34,0.8827277788474169
0.36,0.8390351640039025
0.3800000000000001,0.7750183012225625
0.4000000000000001,0.6644737125533657
0.4200000000000001,0.4882203810001415
0.4400000000000001,0.2903337502495093
0.4600000000000001,0.1455148607427338
0.4800000000000001,0.09356250097831591
0.5000000000000001,0.0696330306844231
0.5200000000000001,0.05453707767324686
0.5400000000000001,0.04378193090269464
0.5600000000000002,0.03564125908899701
0.5800000000000002,0.02921904373629391
0.6000000000000002,0.02401933623381954
0.6200000000000002,0.019733083821407
0.6400000000000002,0.01615651303909095
0.6600000000000003,0.01314929165718389
0.6800000000000003,0.01061128573648763
0.7000000000000003,0.008468789248516156
0.7200000000000003,0.006665931635205023
0.7400000000000003,0.005159072026277886
0.7600000000000003,0.003912973885629247
0.7800000000000004,0.00289804001648919
0.8000000000000004,0.002088150172486962
0.8200000000000004,0.001458840786738211
0.8400000000000004,0.0009858053114450056
0.8600000000000004,0.0006439752498999204
0.8800000000000004,0.0004075823339012011
0.9000000000000005,0.0002513607129480689
0.9200000000000005,0.0001524553538648622
0.9400000000000005,9.210965653464854e-05
0.9600000000000005,5.635422549744871e-05
0.9800000000000005,3.562462668427756e-05
1,2.378887125625562e-05
