/vout X,/vout Y
0,0.9998024088587507
0.02,0.9996389056304171
0.04,0.9993565157881338
0.06,0.998885514703136
0.08,0.9981277986701934
0.1,0.9969510821498937
0.12,0.9951821949136866
0.14,0.9925982998792331
0.16,0.988915553008632
0.18,0.9837762365055628
0.2,0.976736661401633
0.22,0.9672556486319104
0.24,0.9546894041416285
0.26,0.9382579586314194
0.28,0.9169814025255333
0.3,0.8895336991949334
0.32,0.8540543693386635
0.34,0.8086445410017853
0.36,0.7562298165751197
0.3800000000000001,0.7087858486115622
0.4000000000000001,0.6707755913653487
0.4200000000000001,0.6392102842802228
0.4400000000000001,0.6113159984075704
0.4600000000000001,0.5857150473502623
0.4800000000000001,0.5616711999242536
0.5000000000000001,0.5387755664618029
0.5200000000000001,0.5167961175342182
0.5400000000000001,0.4956029521572465
0.5600000000000002,0.4751296249434223
0.5800000000000002,0.4553526669210394
0.6000000000000002,0.4362810469323944
0.6200000000000002,0.4179515659586959
0.6400000000000002,0.4004278993553533
0.6600000000000003,0.3838010311309894
0.6800000000000003,0.3681870201787259
0.7000000000000003,0.3537148330838557
0.7200000000000003,0.340497153873913
0.7400000000000003,0.3285901333878122
0.7600000000000003,0.317968197225278
0.7800000000000004,0.3085341457575472
0.8000000000000004,0.3001517987333261
0.8200000000000004,0.2926761380024048
0.8400000000000004,0.2859711827476589
0.8600000000000004,0.2799181652109705
0.8800000000000004,0.2744179977996954
0.9000000000000005,0.2693903901009586
0.9200000000000005,0.2647711528923066
0.9400000000000005,0.2605089195042765
0.9600000000000005,0.2565621119784433
0.9800000000000005,0.2528965104555163
1,0.2494834533265835
