/vout X,/vout Y
0,0.9998606143152852
0.02,0.9997361363255292
0.04,0.9995092287255946
0.06,0.9991070840455764
0.08,0.9984169196283068
0.1,0.9972731255048048
0.12,0.9954443515129295
0.14,0.9926201213195338
0.16,0.9883945223204308
0.18,0.9822433395836874
0.2,0.9734893011620349
0.22,0.9612620435182349
0.24,0.9444232305507727
0.26,0.9214641865860373
0.28,0.8903249265806844
0.3,0.8482280411436914
0.32,0.7930600304915413
0.34,0.7320529829926452
0.36,0.6796841141953979
0.3800000000000001,0.6362903924637145
0.4000000000000001,0.59772667476505
0.4200000000000001,0.5615318910959447
0.4400000000000001,0.5266176233483637
0.4600000000000001,0.4924944780878067
0.4800000000000001,0.4589753994624262
0.5000000000000001,0.4260409271099065
0.5200000000000001,0.3937831545772169
0.5400000000000001,0.3623944187560087
0.5600000000000002,0.3321899247382183
0.5800000000000002,0.3036600114782405
0.6000000000000002,0.2775147533224239
0.6200000000000002,0.2545588043016675
0.6400000000000002,0.2352367856497467
0.6600000000000003,0.2193147335462098
0.6800000000000003,0.2061777933634602
0.7000000000000003,0.1952187018133438
0.7200000000000003,0.1859624585340751
0.7400000000000003,0.1780568385963592
0.7600000000000003,0.171239628304422
0.7800000000000004,0.1653112432168573
0.8000000000000004,0.1601156123075406
0.8200000000000004,0.1555276982497582
0.8400000000000004,0.1514458235507307
0.8600000000000004,0.1477871204152913
0.8800000000000004,0.1444845689987914
0.9000000000000005,0.1414845179785706
0.9200000000000005,0.1387442379777593
0.9400000000000005,0.1362295747450212
0.9600000000000005,0.1339129180173066
0.9800000000000005,0.1317716011148772
1,0.1297867144428377
