/vout X,/vout Y,/vout1 X,/vout1 Y
0,0.9998747812112895,0,0.1325494430131256
0.02,0.999763508962873,0.02,0.1273196846480234
0.04,0.9995613585724934,0.04,0.1221607460902727
0.06,0.9992045040596316,0.06,0.1170695376291388
0.08,0.9985947429465237,0.08,0.1120409466904423
0.1,0.9975887991334563,0.1,0.1070670709560725
0.12,0.9959875622985296,0.12,0.1021363715535383
0.14,0.9935247068241693,0.14,0.09723279759318244
0.16,0.9898525479506743,0.16,0.09233484394674356
0.18,0.9845223693263078,0.18,0.08741444110784651
0.2,0.9769571840663344,0.2,0.08243580029699929
0.22,0.9664155453345026,0.22,0.07735520613276289
0.24,0.9519376874239792,0.24,0.07212459820319093
0.26,0.9322858319548375,0.26,0.06670429930287752
0.28,0.9057900343454207,0.28,0.06109026131466756
0.3,0.8701440213303577,0.3,0.05534777742736492
0.32,0.822539889025499,0.32,0.04961890943547379
0.34,0.7639115279636889,0.34,0.04408103637568409
0.36,0.7076765472412677,0.36,0.03888777916347597
0.3800000000000001,0.6621332669778539,0.3800000000000001,0.03413546537851452
0.4000000000000001,0.6236749602658375,0.4000000000000001,0.02986082748837161
0.4200000000000001,0.5888369722580292,0.4200000000000001,0.02605637695109858
0.4400000000000001,0.5559974296376009,0.4400000000000001,0.0226887388531267
0.4600000000000001,0.5243772236246051,0.4600000000000001,0.01971329891720865
0.4800000000000001,0.4936076629315939,0.4800000000000001,0.01708359232352321
0.5000000000000001,0.463533784612515,0.5000000000000001,0.01475633927375641
0.5200000000000001,0.4341237290384728,0.5200000000000001,0.01269358835208972
0.5400000000000001,0.4054296034784015,0.5400000000000001,0.01086319553529922
0.5600000000000002,0.3775773566737464,0.5600000000000002,0.009238463555483897
0.5800000000000002,0.3507773161280729,0.5800000000000002,0.00779742757577365
0.6000000000000002,0.3253507516254737,0.6000000000000002,0.006522046490269283
0.6200000000000002,0.3017534188697419,0.6200000000000002,0.005397424790958198
0.6400000000000002,0.2805252808597263,0.6400000000000002,0.004411116731512343
0.6600000000000003,0.2620711121082663,0.6600000000000003,0.003552526866778668
0.6800000000000003,0.2464084746930929,0.6800000000000003,0.002812401448862269
0.7000000000000003,0.2332086811824276,0.7000000000000003,0.002182392526745244
0.7200000000000003,0.2220369184144607,0.7200000000000003,0.001654665052878678
0.7400000000000003,0.2125027695631673,0.7400000000000003,0.001221507739892885
0.7600000000000003,0.2042941828515356,0.7600000000000003,0.0008749132993164431
0.7800000000000004,0.1971675470184657,0.7800000000000004,0.00060613846092156
0.8000000000000004,0.1909309215511931,0.8000000000000004,0.0004053543379132276
0.8200000000000004,0.1854304786377169,0.8200000000000004,0.0002616023788033118
0.8400000000000004,0.1805414655151939,0.8400000000000004,0.0001632497195855442
0.8600000000000004,0.1761626030040385,0.8600000000000004,9.89120428018001e-05
0.8800000000000004,0.1722123088759903,0.8800000000000004,5.850658237374181e-05
0.9000000000000005,0.1686254986317721,0.9000000000000005,3.39823203090134e-05
0.9200000000000005,0.1653504723462708,0.9200000000000005,1.949033651512538e-05
0.9400000000000005,0.162345982739221,0.9400000000000005,1.10981157843582e-05
0.9600000000000005,0.1595787313886277,0.9600000000000005,6.31171919939337e-06
0.9800000000000005,0.1570214120074697,0.9800000000000005,3.614242045822102e-06
1,0.1546512663798091,1,2.109495551665596e-06
