/vout X,/vout Y,/vout1 X,/vout1 Y
0,0.9989001774591491,0,0.1361047851454065
0.02,0.9980989544935583,0.02,0.1315909228093636
0.04,0.9968167966624355,0.04,0.1270890990022578
0.06,0.994840460527563,0.06,0.1225839367974334
0.08,0.9918986010970571,0.08,0.1180540705325295
0.1,0.9876538025455152,0.1,0.1134707986369725
0.12,0.9816928580400983,0.12,0.1087962928336509
0.14,0.9735176625422428,0.14,0.1039815716436037
0.16,0.9625420082391261,0.16,0.09896546469702296
0.18,0.9481033420329449,0.18,0.09367749563255375
0.2,0.9295087560338781,0.2,0.08804988599177974
0.22,0.906156004601225,0.22,0.08204574763376404
0.24,0.8778190603876876,0.24,0.07570588171825357
0.26,0.845227306405445,0.26,0.0691885534982969
0.28,0.8105004131325637,0.28,0.06274129855391575
0.3,0.7760607903698817,0.3,0.05660288934605655
0.32,0.7429572896674272,0.32,0.05092886903668572
0.34,0.7109810954320679,0.34,0.04578363562403736
0.36,0.6796194723451353,0.36,0.04116653834311791
0.3800000000000001,0.6485541736447635,0.3800000000000001,0.03704066991953487
0.4000000000000001,0.6177075316790828,0.4000000000000001,0.03335370505882547
0.4200000000000001,0.5871028107762822,0.4200000000000001,0.03005034919859396
0.4400000000000001,0.556773770177085,0.4400000000000001,0.02707873125914795
0.4600000000000001,0.526755751953179,0.4600000000000001,0.02439309276622273
0.4800000000000001,0.4970972164466019,0.4800000000000001,0.02195445669500388
0.5000000000000001,0.467869658588083,0.5000000000000001,0.01973031450217413
0.5200000000000001,0.4391774622957229,0.5200000000000001,0.01769391001980292
0.5400000000000001,0.4111720955188419,0.5400000000000001,0.01582341892469116
0.5600000000000002,0.3840742265823521,0.5600000000000002,0.01410116203335767
0.5800000000000002,0.3582041578175441,0.5800000000000002,0.01251290632615044
0.6000000000000002,0.3340058663644203,0.6000000000000002,0.01104726557318598
0.6200000000000002,0.3120077585171178,0.6200000000000002,0.009695193433265704
0.6400000000000002,0.2926387347868938,0.6400000000000002,0.008449554775698037
0.6600000000000003,0.2759866667945215,0.6600000000000003,0.007304759732966266
0.6800000000000003,0.2617872479611158,0.6800000000000003,0.006256446507744525
0.7000000000000003,0.2496363807019369,0.7000000000000003,0.005301201625653057
0.7200000000000003,0.239156455847859,0.7200000000000003,0.004436309231944142
0.7400000000000003,0.2300446833557333,0.7400000000000003,0.003659523416502023
0.7600000000000003,0.2220677388309301,0.7600000000000003,0.002968858411853024
0.7800000000000004,0.215045628760124,0.7800000000000004,0.002362389332315287
0.8000000000000004,0.2088373521533488,0.8000000000000004,0.001838049104741418
0.8200000000000004,0.2033301109963795,0.8200000000000004,0.001393395021424875
0.8400000000000004,0.1984313786194864,0.8400000000000004,0.001025307122944194
0.8600000000000004,0.1940629577813673,0.8600000000000004,0.0007295914565354537
0.8800000000000004,0.1901565187523984,0.8800000000000004,0.0005005292054836514
0.9000000000000005,0.1866505672336883,0.9000000000000005,0.0003305469471615718
0.9200000000000005,0.1834890365170309,0.9200000000000005,0.0002102949456820629
0.9400000000000005,0.1806214223286272,0.9400000000000005,0.0001293410759524972
0.9600000000000005,0.1780037473817885,0.9600000000000005,7.735914383704118e-05
0.9800000000000005,0.1755993160534908,0.9800000000000005,4.532920156295358e-05
1,0.1733785912288498,1,2.624070015346948e-05
