/vout X,/vout Y
0,0.9998800725052618
0.02,0.9997731479645156
0.04,0.9995789507160303
0.06,0.9992356968636089
0.08,0.9986483351271237
0.1,0.997677865685452
0.12,0.9961307094555316
0.14,0.9937474811301534
0.16,0.9901890877585218
0.18,0.9850173863105137
0.2,0.9776682538012753
0.22,0.9674154155028892
0.24,0.9533202959729028
0.26,0.9341494982371844
0.28,0.9082003122661862
0.3,0.8728517517283899
0.32,0.8232067196117997
0.34,0.7470206845404899
0.36,0.6114135739873602
0.3800000000000001,0.4226838077980294
0.4000000000000001,0.232546184917373
0.4200000000000001,0.1165770439669462
0.4400000000000001,0.07771829650199283
0.4600000000000001,0.0580506369524554
0.4800000000000001,0.04532440766368886
0.5000000000000001,0.036197573688754
0.5200000000000001,0.02928661911613802
0.5400000000000001,0.02385057278525432
0.5600000000000002,0.0194690346685469
0.5800000000000002,0.01587703484488151
0.6000000000000002,0.01289852442712966
0.6200000000000002,0.01041158223444274
0.6400000000000002,0.008328792112301258
0.6600000000000003,0.00658549500889996
0.6800000000000003,0.005132406366437605
0.7000000000000003,0.003930773765991256
0.7200000000000003,0.002949052389126009
0.7400000000000003,0.002160482359010113
0.7600000000000003,0.001541189810616783
0.7800000000000004,0.001068637773357813
0.8000000000000004,0.0007204905293689641
0.8200000000000004,0.0004741601459612669
0.8400000000000004,0.0003072772013332428
0.8600000000000004,0.0001989652254034185
0.8800000000000004,0.0001313246259276118
0.9000000000000005,9.038430409700141e-05
0.9200000000000005,6.616232214334364e-05
0.9400000000000005,5.203289025612896e-05
0.9600000000000005,4.383720546383973e-05
0.9800000000000005,3.906735494310635e-05
1,3.625234684184107e-05
