/vout X,/vout Y
0,0.9998211414836745
0.02,0.9996722653781844
0.04,0.9994145196967701
0.06,0.9989831226309823
0.08,0.9982866443641311
0.1,0.9972012870826027
0.12,0.9955644922237906
0.14,0.9931666062246624
0.16,0.9897400411203289
0.18,0.9849467854953398
0.2,0.9783664211096883
0.22,0.9694863036092971
0.24,0.9576908778185995
0.26,0.9422358998571486
0.28,0.9221733271766727
0.3,0.8961523411984633
0.32,0.8619000483083277
0.34,0.8146722087659602
0.36,0.7413240013633883
0.3800000000000001,0.6057458917390189
0.4000000000000001,0.414387529615407
0.4200000000000001,0.2296239997655818
0.4400000000000001,0.1350920329628916
0.4600000000000001,0.09783914414837892
0.4800000000000001,0.07603920773901254
0.5000000000000001,0.06088208426425234
0.5200000000000001,0.04947217658744384
0.5400000000000001,0.04050297319584964
0.5600000000000002,0.03323896991179784
0.5800000000000002,0.02724626400348408
0.6000000000000002,0.02224308410509334
0.6200000000000002,0.01803699753385975
0.6400000000000002,0.01449112040958946
0.6600000000000003,0.01150457285783671
0.6800000000000003,0.009000488677797619
0.7000000000000003,0.006918271293076103
0.7200000000000003,0.00520831479785177
0.7400000000000003,0.003828146809721317
0.7600000000000003,0.002739364483179496
0.7800000000000004,0.001905086719674451
0.8000000000000004,0.001288061941898052
0.8200000000000004,0.0008499387176011689
0.8400000000000004,0.0005521672500478833
0.8600000000000004,0.0003583530703274162
0.8800000000000004,0.0002370183412196694
0.9000000000000005,0.0001634310916184787
0.9200000000000005,0.0001198304318650397
0.9400000000000005,9.437866831419567e-05
0.9600000000000005,7.962037824459579e-05
0.9800000000000005,7.104664388819963e-05
1,6.600616551520955e-05
