/vout X,/vout Y
0,0.9998480160401874
0.02,0.9997116008337427
0.04,0.9994626845209024
0.06,0.9990204084237163
0.08,0.9982592245660619
0.1,0.9969940126865225
0.12,0.99496528637915
0.14,0.9918240275052235
0.16,0.9871133990690621
0.18,0.9802428343885446
0.2,0.9704495559541712
0.22,0.9567410494810308
0.24,0.9378029017469187
0.26,0.9118240074699477
0.28,0.8760866454598324
0.3,0.8257895736067132
0.32,0.7498577238142672
0.34,0.6190230664131028
0.36,0.4356294459617474
0.3800000000000001,0.2460128651159843
0.4000000000000001,0.1147199787828136
0.4200000000000001,0.0714992739594944
0.4400000000000001,0.05197685570729643
0.4600000000000001,0.03994464868347477
0.4800000000000001,0.03157936624660803
0.5000000000000001,0.0253940620331681
0.5200000000000001,0.02061725591185886
0.5400000000000001,0.01682246657896951
0.5600000000000002,0.01374574334069393
0.5800000000000002,0.01121462291121023
0.6000000000000002,0.009111590142464234
0.6200000000000002,0.007353776475382811
0.6400000000000002,0.005880971017849592
0.6600000000000003,0.004648189239618154
0.6800000000000003,0.003620878134492843
0.7000000000000003,0.002771706798058186
0.7200000000000003,0.00207832771702205
0.7400000000000003,0.001521724596619053
0.7600000000000003,0.001084904756359307
0.7800000000000004,0.0007518260199658348
0.8000000000000004,0.0005066091666991711
0.8200000000000004,0.0003332274346940292
0.8400000000000004,0.0002158429029458856
0.8600000000000004,0.0001397032261310801
0.8800000000000004,9.218009557049691e-05
0.9000000000000005,6.342968673419943e-05
0.9200000000000005,4.642632693544132e-05
0.9400000000000005,3.651059376032095e-05
0.9600000000000005,3.076005778746129e-05
0.9800000000000005,2.741349763808157e-05
1,2.543845584784906e-05
