/vout X,/vout Y
0,0.9998664950126948
0.02,0.999746886201797
0.04,0.999528903599218
0.06,0.9991420893749414
0.08,0.9984772913096509
0.1,0.9973738525611298
0.12,0.9956068452642368
0.14,0.9928738421013649
0.16,0.9887788554701938
0.18,0.9828098229621037
0.2,0.9743061240810382
0.22,0.9624122843362228
0.24,0.946008543843765
0.26,0.9235878687918507
0.28,0.8929831993691016
0.3,0.8506309753235988
0.32,0.7891477280390936
0.34,0.6870938576243071
0.36,0.5214446951346702
0.3800000000000001,0.3264629129324491
0.4000000000000001,0.1595504149335815
0.4200000000000001,0.08865383096637147
0.4400000000000001,0.06245889885834164
0.4600000000000001,0.04744244905710106
0.4800000000000001,0.03730528795439729
0.5000000000000001,0.02989775951783928
0.5200000000000001,0.02423119066279372
0.5400000000000001,0.01975048138328946
0.5600000000000002,0.01612815459533326
0.5800000000000002,0.01315362433616457
0.6000000000000002,0.01068500916411943
0.6200000000000002,0.008623073470200734
0.6400000000000002,0.006896153340566129
0.6600000000000003,0.005450957774595228
0.6800000000000003,0.004246703881952014
0.7000000000000003,0.00325122748386057
0.7200000000000003,0.00243829008623316
0.7400000000000003,0.001785603565730416
0.7600000000000003,0.001273274615699197
0.7800000000000004,0.0008825324543471582
0.8000000000000004,0.0005947958720584513
0.8200000000000004,0.0003913026403448126
0.8400000000000004,0.0002535004001657941
0.8600000000000004,0.0001640979910625418
0.8800000000000004,0.0001082859502395265
0.9000000000000005,7.45150986583385e-05
0.9200000000000005,5.453960491926573e-05
0.9400000000000005,4.288916825544505e-05
0.9600000000000005,3.613188099599006e-05
0.9800000000000005,3.219901822158077e-05
1,2.987762016576673e-05
