/vout X,/vout Y
0,0.9989001774591491
0.02,0.9980989544935582
0.04,0.9968167966624355
0.06,0.994840460527563
0.08,0.9918986010970571
0.1,0.9876538025455152
0.12,0.9816928580400982
0.14,0.9735168064617927
0.16,0.9625406609555136
0.18,0.9481014362812618
0.2,0.9295066030336332
0.22,0.9061547628748323
0.24,0.8778207989969079
0.26,0.845227306503864
0.28,0.8105004131325804
0.3,0.7760607903698817
0.32,0.7429572896674274
0.34,0.7109810954320681
0.36,0.6796194723451352
0.3800000000000001,0.6485541736447635
0.4000000000000001,0.6177075316790829
0.4200000000000001,0.5871028107762821
0.4400000000000001,0.5567737701770848
0.4600000000000001,0.5267557519531787
0.4800000000000001,0.497097216446602
0.5000000000000001,0.4678696585880832
0.5200000000000001,0.4391774622957231
0.5400000000000001,0.4111720955188415
0.5600000000000002,0.384074226582352
0.5800000000000002,0.3582041578175441
0.6000000000000002,0.3340058663644203
0.6200000000000002,0.312007758517118
0.6400000000000002,0.2926387347868937
0.6600000000000003,0.2759866667945218
0.6800000000000003,0.2617872479611161
0.7000000000000003,0.2496363807019372
0.7200000000000003,0.239156455847859
0.7400000000000003,0.2300446833557333
0.7600000000000003,0.2220677388309301
0.7800000000000004,0.2150456287601239
0.8000000000000004,0.2088373521533488
0.8200000000000004,0.2033301109963795
0.8400000000000004,0.1984313786194865
0.8600000000000004,0.1940629577813673
0.8800000000000004,0.1901565187523983
0.9000000000000005,0.1866505672336883
0.9200000000000005,0.1834890365170309
0.9400000000000005,0.1806214223286271
0.9600000000000005,0.1780037473817885
0.9800000000000005,0.1755993160534908
1,0.1733785912288498
