/vout X,/vout Y
0,0.9999844638331145
0.02,0.9999696781388593
0.04,0.9999410157032439
0.06,0.9998861885769218
0.08,0.9997830626838482
0.1,0.9995930971580014
0.12,0.9992518445609289
0.14,0.9986563477508108
0.16,0.9976497804639464
0.18,0.9960036411391472
0.2,0.9933964388745
0.22,0.9893849825276397
0.24,0.9833607355188347
0.26,0.9744787218249178
0.28,0.9615344171468747
0.3,0.9427064039644475
0.32,0.9150313021588227
0.34,0.8725618568635184
0.36,0.7992868698895861
0.3800000000000001,0.6913669907377483
0.4000000000000001,0.6237918264557136
0.4200000000000001,0.57888169428595
0.4400000000000001,0.5418893462288138
0.4600000000000001,0.5084403351249426
0.4800000000000001,0.4768055850161678
0.5000000000000001,0.4462810126326806
0.5200000000000001,0.4165742910244768
0.5400000000000001,0.3876057269785677
0.5600000000000002,0.3594248709838639
0.5800000000000002,0.3321842852985301
0.6000000000000002,0.3061505345183054
0.6200000000000002,0.2817411759217558
0.6400000000000002,0.2595393094674742
0.6600000000000003,0.2401356162135326
0.6800000000000003,0.2237573602658361
0.7000000000000003,0.2101316627656325
0.7200000000000003,0.1987575500349827
0.7400000000000003,0.1891567057359133
0.7600000000000003,0.1809480388243042
0.7800000000000004,0.1738429628991682
0.8000000000000004,0.1676249761239202
0.8200000000000004,0.162130889852021
0.8400000000000004,0.1572363441029891
0.8600000000000004,0.1528451802803129
0.8800000000000004,0.148881829685869
0.9000000000000005,0.1452859315896039
0.9200000000000005,0.1420085360763575
0.9400000000000005,0.1390094052951681
0.9600000000000005,0.1362550684422836
0.9800000000000005,0.1337173954195034
1,0.1313725315634461
